timestamp,sample_index,CH1,CH2,CH3,CH4,trigger
2025-10-20T13:46:31.373349,147,2344,-4039,847,2356,0
2025-10-20T13:46:31.373352,148,6646,-9314,1080,6748,0
2025-10-20T13:46:31.373355,149,8548,-12455,1053,8779,0
2025-10-20T13:46:31.434578,150,2090,-3705,781,2102,0
2025-10-20T13:46:31.434593,151,6536,-9155,1079,6638,0
2025-10-20T13:46:31.434597,152,8406,-12068,1051,8624,0
2025-10-20T13:46:31.434600,153,3077,-4389,540,3120,0
2025-10-20T13:46:31.434602,154,78,-396,35,78,0
2025-10-20T13:46:31.434605,155,1064,-2427,523,1072,0
2025-10-20T13:46:31.434854,156,5443,-7657,1048,5522,0
2025-10-20T13:46:31.434859,157,8136,-11044,1051,8329,0
2025-10-20T13:46:31.434862,158,2768,-3914,497,2804,0
2025-10-20T13:46:31.434864,159,37,-196,10,36,0
2025-10-20T13:46:31.434867,160,616,-1667,342,622,0
2025-10-20T13:46:31.434869,161,4959,-7016,1010,5029,0
2025-10-20T13:46:31.434872,162,7906,-10373,1052,8065,0
2025-10-20T13:46:31.434874,163,2512,-3530,474,2534,0
2025-10-20T13:46:31.434877,164,22,-121,3,21,0
2025-10-20T13:46:31.434879,165,385,-1216,219,389,0
2025-10-20T13:46:31.434882,166,4473,-6426,945,4532,0
2025-10-20T13:46:31.434884,167,7721,-10043,1050,7862,0
2025-10-20T13:46:31.434887,168,2326,-3276,446,2345,0
2025-10-20T13:46:31.434889,169,12,-90,0,11,0
2025-10-20T13:46:31.434892,170,297,-1018,168,299,0
2025-10-20T13:46:31.434894,171,4304,-6195,913,4360,0
2025-10-20T13:46:31.434897,172,7609,-9822,1057,7737,0
2025-10-20T13:46:31.434899,173,2251,-3180,447,2267,0
2025-10-20T13:46:31.434902,174,11,-90,0,10,0
2025-10-20T13:46:31.562114,175,7781,-10261,1066,7938,0
2025-10-20T13:46:31.562128,176,2396,-3388,462,2419,0
2025-10-20T13:46:31.562132,177,16,-93,1,15,0
2025-10-20T13:46:31.562135,178,262,-923,147,264,0
2025-10-20T13:46:31.562139,179,4205,-6060,892,4260,0
2025-10-20T13:46:31.562142,180,7507,-9676,1065,7631,0
2025-10-20T13:46:31.562145,181,2130,-3018,431,2144,0
2025-10-20T13:46:31.562148,182,6,-86,-2,5,0
2025-10-20T13:46:31.562151,183,401,-1216,222,405,0
2025-10-20T13:46:31.562154,184,4566,-6546,968,4631,0
2025-10-20T13:46:31.562157,185,7712,-10071,1079,7858,0
2025-10-20T13:46:31.562160,186,2303,-3249,458,2321,0
2025-10-20T13:46:31.562163,187,12,-102,0,11,0
